id,company,code,prefecture,date
1370001042268,株式会社ヴァンクール,301,宮城県,2017-11-06
1370001042276,株式会社横森地所,301,宮城県,2017-11-07
1370001042284,株式会社真輝ロジスティックス,301,宮城県,2017-11-14
1370001042318,株式会社ソーシアル・システム・ソリューションズ,301,宮城県,2017-11-17
1370001042334,株式会社オルタナウェイズ,301,宮城県,2017-11-21
1370001042342,株式会社アラカルト,301,宮城県,2017-11-28
1370001042359,株式会社みやびコーポレーション,301,宮城県,2017-12-04
1370001042367,株式会社クリーンサービス仙台,301,宮城県,2017-12-05
1370001042375,オノシステム販売株式会社,301,宮城県,2017-12-05
1370001042383,株式会社グリット,301,宮城県,2017-12-05
1370001042391,株式会社スチール・ファクトリー,301,宮城県,2017-12-07
1370001042425,株式会社幸曜エステート,301,宮城県,2017-12-15
1370001042441,Ｈハヤサカ株式会社,301,宮城県,2017-12-21
1370001042458,株式会社ゆず,301,宮城県,2017-12-27
1370001042466,株式会社ワイエス黒松,301,宮城県,2018-01-04
1370001042474,ハレ株式会社,301,宮城県,2018-01-05
1370001042482,株式会社ＡＬＩＬＡ　Ｊａｐａｎ,301,宮城県,2018-01-09
1370001042499,株式会社ココロヅクシフーズ,301,宮城県,2018-01-11
1370001042508,株式会社モアフェイス,301,宮城県,2018-01-10
1370001042516,株式会社源勝,301,宮城県,2018-01-10
1370001042524,愛児園株式会社,301,宮城県,2018-01-10
1370001042532,株式会社ｏｎｅ　ｅｉｇｈｔ,301,宮城県,2018-01-12
1370001042540,株式会社みやぎプロモーション,301,宮城県,2018-01-16
1370001042557,草原商事株式会社,301,宮城県,2018-01-17
1370001042565,株式会社コトミカ,301,宮城県,2018-01-17
1370001042573,株式会社プライムフーズ,301,宮城県,2018-01-22
1370001042581,株式会社コダマ,301,宮城県,2018-01-29
1370001042598,株式会社トータスフーズ,301,宮城県,2018-01-24
1370001042607,株式会社ヴィアス,301,宮城県,2018-01-30
1370001042615,株式会社佐藤建装,301,宮城県,2018-01-31
1370001042623,株式会社栄進,301,宮城県,2018-02-06
1370001042631,あすなろ株式会社,301,宮城県,2018-02-06
1370001042648,プライムバリュー株式会社,301,宮城県,2018-02-08
1370001042656,株式会社Ｗｉｎｇ　Ｐｒｏ　ｋｔｓ,301,宮城県,2018-02-13
1370001042664,株式会社ＴＡＫＥ　ｉｔ,301,宮城県,2018-02-14
1370001042680,株式会社ゆぅ,301,宮城県,2018-02-19
1370001042689,株式会社Ｙ’ｓ　ＣＯＲＰＯＲＡＴＩＯＮ,301,宮城県,2018-02-22
1370001042697,株式会社東洋エンジニアリング,301,宮城県,2018-02-23
1370001042714,株式会社ＶＰＫ,301,宮城県,2018-02-28
1370001042722,株式会社ハートフル,301,宮城県,2018-03-05
1370001042730,株式会社ＫＥＩトラスト,301,宮城県,2018-03-05
1370001042739,仙杜開発株式会社,301,宮城県,2018-03-07
1370001042747,株式会社ヨシダ,301,宮城県,2018-03-08
1370001042755,株式会社ビーアイネットワーク,301,宮城県,2018-03-08
1370001042763,株式会社ＲＳ,301,宮城県,2018-03-09
1370001042771,株式会社トモミツ,301,宮城県,2018-03-13
1370001042796,株式会社佐々木アグリ農場,301,宮城県,2018-03-20
1370001042805,株式会社やまびこ,301,宮城県,2018-03-23
1370001042813,株式会社ＲＫＴ,301,宮城県,2018-03-23
1370001042821,株式会社ダイレイ東北,301,宮城県,2018-03-29
1370001042838,株式会社クロサワ経営管理事務所,301,宮城県,2018-03-30
1370001042854,株式会社八島工業,301,宮城県,2018-04-04
1370001042862,トーシンテック株式会社,301,宮城県,2018-04-10
1370001042870,株式会社スズキハウス宮城,301,宮城県,2018-04-06
1370001042887,株式会社アーチコーポレーション,301,宮城県,2018-04-10
1370001042904,株式会社仙翔,301,宮城県,2018-04-10
1370001042912,株式会社東北シンドウ,301,宮城県,2018-04-11
1370001042920,サンスイフーズ株式会社,301,宮城県,2018-04-16
1370001042929,株式会社ＰＤＣ,301,宮城県,2018-04-12
1370001042945,株式会社ハピフル,301,宮城県,2018-04-18
1370001042953,一歩不動産販売株式会社,301,宮城県,2018-04-20
1370001042961,株式会社ヒカリト,301,宮城県,2018-04-23
1370001042978,株式会社ペンタトニック,301,宮城県,2018-04-26
1370001042986,株式会社ＣＹＫ商事,301,宮城県,2018-04-27
1370001042994,株式会社ショウキ,301,宮城県,2018-05-01
1370001043002,株式会社ＰＲＩＯＮＥＯＳ,301,宮城県,2018-05-01
1370001043010,未来建設株式会社,301,宮城県,2018-05-08
1370001043019,株式会社渡辺装業,301,宮城県,2018-05-08
1370001043027,奥州リソース株式会社,301,宮城県,2018-05-09
1370001043035,株式会社Ｗｅａｔｈｅｒ　Ｗａｔｃｈ,301,宮城県,2018-05-14
1370001043043,株式会社Ｆ．Ｔ．Ｓ,301,宮城県,2018-05-11
1370001043051,株式会社八百ふじ,301,宮城県,2018-05-18
1370001043068,株式会社ハニーハンド,301,宮城県,2018-05-22
1370001043076,株式会社ＳＵＮＳ　ＬＩＦＥ,301,宮城県,2018-05-25
1370001043084,株式会社エルエスシー,301,宮城県,2018-05-24
1370001043092,株式会社エスポワール将,301,宮城県,2018-05-29
1370001043101,千田商店株式会社,301,宮城県,2018-06-04
1370001043118,ＴＨ建築研究事務所株式会社,301,宮城県,2018-06-05
1370001043126,株式会社Ｓｅｃｒｅｔ　Ｄｅｓｉｇｎ,301,宮城県,2018-06-07
1370001043134,常新電設株式会社,301,宮城県,2018-06-06
1370001043142,株式会社Ｒｅｖａｒｃ,301,宮城県,2018-06-07
1370001043150,株式会社エービーコンサルティング,301,宮城県,2018-06-08
1370001043159,トライデントシーフード・ジャパン・登米プラント株式会社,301,宮城県,2018-06-08
1370001043167,雅プロ株式会社,301,宮城県,2018-06-12
1370001043175,株式会社ＣＯＭＭＯＮＳ．,301,宮城県,2018-06-11
1370001043200,株式会社ノキシタ,301,宮城県,2018-06-19
1370001043209,株式会社いがりボーリング,301,宮城県,2018-06-20
1370001043217,株式会社サンワ・ホールディングス,301,宮城県,2018-06-25
1370001043225,株式会社雄彩,301,宮城県,2018-06-22
1370001043241,株式会社アグリム,301,宮城県,2018-07-04
1370001043258,株式会社あｘ４,301,宮城県,2018-07-06
1370001043266,株式会社朝日クラフト,301,宮城県,2018-07-04
1370001043274,株式会社トータルクリーンサービス,301,宮城県,2018-07-05
1370001043282,創世建設株式会社,301,宮城県,2018-07-05
1370001043290,株式会社Ｈ・Ｂ,301,宮城県,2018-07-09
1370001043299,ＳＫＣ株式会社,301,宮城県,2018-07-17
1370001043308,株式会社木下電設,301,宮城県,2018-07-11
1370001043316,株式会社ミスク,301,宮城県,2018-07-20
1370001043324,株式会社幸真,301,宮城県,2018-07-17
1370001043332,株式会社ＮＥＸＵＳ,301,宮城県,2018-07-20
1370001043340,株式会社サニースタッフ仙台,301,宮城県,2018-07-24
1370001043349,マザーズ・オフィス株式会社,301,宮城県,2018-07-30
