title,company,location,description,url,tags,entry_count,scraped_at
ロボットハードウェア開発インターン募集中！,株式会社 Proxima Technology,,"ロボット全体やパーツのハードウェア設計を行います。

【職種】
ロボットエンジニア（ハードウェア）

【仕事内容】
ご経歴とスキル、やりたいことに合わせて以下の業務を用意いたします。

・電気系開発
・メカ設計
・組み込みソフトウェア開発

【必須スキル・経験 】
下記のいずれか
・組込みソフトウェア開発の経験
・電気回路設計の経験
・3D CAD 等を用いた、機械設計の経験

【歓迎スキル・経験】
・ロボットに対する強い関心
・数理的なアルゴリズムに対する理解",https://www.wantedly.com/projects/1423433,"['ハードウェアエンジニア', '学生インターン', 'オンライン面談OK']",46人がエントリー,2025-08-03T20:59:13.781741
営業支援ツールの実装/設計できるフルスタックエンジニア募集！,DIVE IN株式会社,,"【業務内容】
営業支援ツール「Another ONE」のサーバーサイド開発に携わっていただきます。
・既存LLMモデルとWebシステムの連携
・API実装/開発
・「Another ONE」設計、構築・実装まで

開発に伴い、Another ONEのサーバーサイドを実装していただける、サーバーサイドエンジニアを募集しております。

【スキルセット】
必須スキル：
・Pythonによるサーバーサイド開発経験3年以上
・Typescriptによるフロントエンド開発経験3年以上
・API設計・実装経験有
・データベース管理
・RAG全体のフロー構築

尚可：
・クラウドサービスの基本知識
・生成AI・大規模言語モデル（LLM）の知識
・MLOpsの基礎

【条件詳細】
営業時間：10:00~19:00
稼働：応相談
リモート：有/応相談
服装：自由

メッセージや面談にてご希望の働き方を一緒にお話ししましょう！",https://www.wantedly.com/projects/2150678,"['NEW', 'サーバーサイドエンジニア', 'フリーランス', 'オンライン面談OK', '友達と一緒に訪問OK']",5人がエントリー,2025-08-03T20:59:13.801273
安全と健康を守るプロダクト開発を通じて、日本の現場力向上に貢献しませんか？,株式会社AYUMI BIONICS,,"■募集内容■
アプリ開発に携わるエンジニアを募集します。Flutterを使ったアプリ開発をお任せする予定です。機械学習のライブラリやAPIの知識がある方には、開発現場のマネジメントやリーダーポジションをお願いする場合もあります。

■仕事の醍醐味■
代表は大学院時代から、さまざまなサービスの立ち上げに関わってきました。事業の立ち上げ経験が豊富な代表のもとで活動できることは、大きな刺激になるはずです。

■今後のキャリアについて■
今後、LINE連携・個人向けアプリの開発・他企業との連携など、開発要素がまだまだ増える予定です。プロジェクトが進めば、リーダーとしてチームをまとめる役割を担うことも可能。さらに会社の成長に伴い、CTOや経営層として活躍する場もあります。

■求める人物像■
・仕事や人に対して誠実に向き合える方
・メンバーと共に学び合う姿勢を持つ方
・異なる意見も尊重できる方

■求める経験やスキル■
3年程度の開発経験がある方を求めています。

以下は歓迎条件です。
・自身でアプリをリリースした経験がある方
・機械学習のライブラリを使用した経験がある方

これからどんなことをしてみたいか、まずはお話してみませんか？
是非お気軽に「話を聞きに行きたい」ボタンよりエントリーしてください！",https://www.wantedly.com/projects/1984155,"['Flutterエンジニア', '副業', '週末からのコミットでもOK', 'オンライン面談OK']",29人がエントリー,2025-08-03T20:59:13.824687
事業責任者とタッグでプロダクト戦略を牽引するリードエンジニア募集！,株式会社Speee,,"■ 任せしたい役割
【新規サービスのリードエンジニア】
2019/10~2021/5の約1年間半でもすでに3つの新規サービスをリリースしています。
引き続き連続的に新規サービスをリリースしていくため、事業・ユーザーへの理解から、主体的に設計・要件を推進しサービスに責任を持てる方にお任せしていきたいです。
【今後の組織拡大に伴う組織・文化づくり】
現在の計画（2021/5 時点）だとエンジニアメンバーのみでも2年で現在の約30名から2倍~3倍程度の規模感にしていくため、型化によって組織の技術レベルのボトムラインを引き上げる必要があります。

■ 具体的な業務
・事業、ユーザ課題を軸にしたアーキテクチャ設計および実装
・複数の自社サービスとの連携開発
・AWSを利用したクラウドインフラの構築＆運用
・ユーザの利用状況の分析と改善の推進

■ Speeeのものづくり体制
Speeeでは、現在、プロダクトマネジメント、エンジニアリング、デザイン組織が三位一体となってプロダクト開発を推進する体制です。

事業サイド主導の開発スタイルではなく、
・ プロダクトマネージャーが想定する製品の理想像である「プロダクトコンセプト」
・ その実現のための道のりを示す「プロダクト計画書」
を土台にエンジニア含めチームで議論を重ね、チームの成すべきことを決定し実現に取り組んでいます。

チームのサイズは、プロジェクトの規模によって変わりますが、
・ PM 1人
・ エンジニア 2~3人
・ デザイナー 1人
・ フロントエンドエンジニア 1人
に、Biz-Devメンバー（セールス/マーケティング/CSなど）が1~2人PJTの特性に応じて加わるサイズ感になります。

■ 開発計画・フローについて
▼ 開発PJTの走り出し方
初期の課題発見は主にBiz-DevメンバーやPMを中心に行いますが、それ以降についてはデザイナーやエンジニアとともにチームを組成し、MVPの実装までを走り切ります。
 MVPを用いて検証、考察を進め、事業として本格的に開発する意思決定を行うタイミングで再度チームのサイズを拡大しキックオフ実施しています。
開発メンバーにも初期のタイミングから段階的に入ってもらうことで、前述のWhy-What-Howの接合を全員が理解できている状態を目指しています。

▼ 開発の進め方
基本的には、 1週間単位のスプリントで開発を進めています。
スクラム開発のプラクティスをベースに、PJTの特性や目的に応じて具体のHowについてはチーム主導でチューニングをしています。
PM,エンジニア、デザイナーに加えて、Biz-Devメンバーも1チームで推進するため、PJTの関係者が多いことが特徴的な部分で、職種横断型のチームは視点や持っている情報が異なることが多いため、双方向のコミュニケーションを通して、自己組織化を図っています。
成果を出すために、チームの練度を高めることは必須であり、これらの取り組みは仕組みとしてDX事業本部全体で習慣化しています。

【参考】DX事業本部のプロダクト開発プロセス（現在進行系）：https://tech.speee.jp/entry/2019/12/25/000000

■ 仕事の魅力
【難易度の高い産業課題の解決へのチャレンジできる】
複雑性が高く、いまだアナログなオペレーションにより支えられている不動産取引の現場をテクノロジーによって再構築し、定着させていくという難易度の高いチャレンジが出来ます。

【 大規模な事業投資フェーズ】
既存のサービスが「高い収益性」を実現し、事業の資産として「業界最大級ののユーザーデータ量」「業界最大級の不動産会社、リフォーム会社との接点数×質」を実現できています。
この土台を起点この土台を起点に2023年までの3ヵ年で新規サービスの連続的立ち上げていきます

【自律しスループットの高さを維持する組織文化】
 我々の提供する価値は部分最適な解決法 ではなく、全体最適な解決法による未来的に複利の効く価値提供です。そのため、チームの一人ひとりが役割分業ではなく、目的思考に自律し広域に価値提供をする必要があります。同時に組織として型化による提供価値のボトムアップによりスループットの高い組織を実現していきます。

複雑な課題を1つ1つ紐解き、技術を用いて解決することが好き、という方にとってはチャレンジしがいのあるテーマと腰を据えてチャレンジできる環境が揃っています！",https://www.wantedly.com/projects/636605,"['サーバーサイドエンジニア', 'フリーランス', '副業', 'ランチをご馳走します', '友達と一緒に訪問OK']",74人がエントリー,2025-08-03T20:59:13.838530
システムアーキテクトからサービス開発まで！フロントエンドエンジニア募集,ちゅくる株式会社,,"ちゅくる株式会社は、2019年9月に設立したベンチャー企業です。

事業だけでなく、今後深く経営に関わっていく創業メンバーを募集しています。
3年、5年、10年先の未来を一緒に作っていきましょう。

《 業務内容 》
弊社が力を入れている事業のひとつである、『夜のサービス業のマッチングサービス』の開発をします。一度は利用したことのある男性であればピンとくるかもしれません。ネットでお店を探そうと思ったときに、""ある重大な問題""に当たりませんか。

そう。「誰が誰だかわからない問題」です。
それを解決するためのマッチングサービスを開発しています。

5兆円産業と言われている超巨大な市場ですが、IT化の面で大きく遅れをとっている業界です。この巨大市場にテクノロジーを加えることで、よりクリーンでわかりやすい、明るい業界に変えていきます。現在3名程度の少数精鋭のチームで、ビジネスサイドから開発まですべて自社で作っています。

《 活かせる経験 》
・Vue.js / React.js の経験
・WEBアプリ/アプリ開発の経験
・デザイナーと密にコミュニケーションをとり、最高のUXを目指す開発

《 こんな方におすすめ 》
・少数精鋭のメンバーでゼロイチでサービスを作りあげたい方
・エンジニアリングだけでなく、ビジネス面にも関わりたい方
・最高のプロダクトを作るために、細部までこだわりを発揮したい方
・""カオスな環境""はむしろ歓迎な方 （突然の海外合宿とかあります）

リッチな検索機能や、メッセンジャーの機能、アルゴリズムによるマッチング機能など、フロントエンドに関するベストプラクティスの技術を学びながら開発をしています。

最高にイケてるWEBサービスを作りたい方、ぜひ弊社に話を聞きに来てください。
立ち上げメンバーとしてのジョインをお待ちしています。

ここまでお読みいただきありがとうございました。

弊社には『弊社に関わったメンバー全員を絶対幸せにしたい』という想いがあります。
弊社に関わることで、あなたの強みを最大限に活かすことができ、大きく成長することを望んでいます。
そのため、お互いのことを深く知った上で最高だと思える巡り合わせが出来たらと思っています。

少しでもなにか感じるものがあれば、「話を聞きたい」ボタンを教えてください。まずは10分程度オンラインで弊社のことや事業のことをお話しできればと思います。",https://www.wantedly.com/projects/392075,"['フロントエンドエンジニア', '学生インターン', 'フリーランス', '副業', 'オンライン面談OK', '友達と一緒に訪問OK']",71人がエントリー,2025-08-03T20:59:13.853262
バックエンドからフロントエンドまでのWeb開発における一連の流れを経験,株式会社エムティーアイ,,"本コースは、ユーザーや市場のニーズをもとにWEBサービスを企画し、バックエンドからフロントエンドまでのWEB開発を通じてかたちにする、実践型のプロダクト開発インターンです。
マーケティングの基礎を学びながら、「誰の、どんな課題に、どう応えるか」を明確にし、チームで企画立案。その後、React/Node.js/AWSなどの技術を用いて、設計から実装、発表までの一連の開発プロセスを経験します。
現場で活躍するエンジニアや社員の率直なフィードバックを受けながら、メンバーと協力して一つのプロダクトをつくり上げるプロセスを通じて、企画・技術の両面から「価値あるプロダクトのつくり方」を学びます。
技術に触れたことがある方が次のステップへ進むための、学びと挑戦が詰まった7日間です。

ハイブリッド（オンライン&amp;対面）で開催します！
コースは、オンラインと対面を組み合わせたハイブリッド形式で実施します。
初期のインプットや開発演習はオンラインで効率的に行い、最終日は対面での発表およびフィードバックを通じて学びを深めます。
遠方にお住まいの方でも無理なく参加でき、チームでのリアルなやり取りによって、より実践的で充実した開発経験を得られます。

■スケジュール
Day1: バックエンド講座 + 総合演習
Day2: フロントエンド講座 + 総合演習
Day3: マーケティング講座 &amp; 企画立案
Day4～6: チーム開発
Day7：発表会＋懇親会（オフィス開催）
※プログラムは一部変更となる可能性がありますので予めご了承ください。
※遠方にお住まいの方は、最終日の午前中に東京へお越しいただき、午後から対面ワークを開始予定です。

■実施概要
・時間：10:00～18:00
※最終日のみ懇親会のため20:00頃までを予定

・日程：
ターム１：8/26(火)～9/3(水)
ターム２：9/4(水)～9/12(金)
※平日のみ／全7日間で実施

・場所：エムティーアイ本社（東京・初台）
※ハイブリッド形式（オンライン＋最終日のみ対面）
※最終日は交通費を支給し、遠方の方には宿泊先もご用意します。

応募資格・条件	
・2027年3月に高専・専門・大学卒業見込み、大学院修了見込みの方
・以下いずれかのプロミング経験がある方（規模・完成度は問いません）
-WEBページやWEBアプリの制作
‐システム、アプリなどの個人・チームでの開発経験",https://www.wantedly.com/projects/2131203,"['Webエンジニア', '学生インターン', '学生さんも歓迎', 'オンライン面談OK']",5人がエントリー,2025-08-03T20:59:13.868769
人気スマホアプリで、圧倒的な成長をしたいモバイルエンジニア大募集！,ゴールドウェア株式会社,,"スマホアプリ等を使った新規事業に関するスマホアプリ側を担当してもらいます。
グローバルなエンジニアチームの中で、スキルを磨きながら、一緒にサービスづくりをやって頂きます。裁量も多く与えられるので成長できる環境でチャレンジができます。

▼こんな方におすすめ
・新規事業を立ち上げる仕事をしたい
・新しい技術などは自分でよく調べ勉強する
・エンジニアとして海外マーケットに挑戦したい
・優秀なエンジニアのもとで働きたい
・自分のエンジニアスキルを試したい

▼前提
・リモートワークは許可してません。原則出社での対応となります
・未経験でもOKですが、数ヶ月のIT学習を実施している方を対象としてます",https://www.wantedly.com/projects/161112,"['モバイルエンジニア', '学生インターン', 'オンライン面談OK']",99人がエントリー,2025-08-03T20:59:23.905572
建設業界にDXを！インハウスSE募集‼,株式会社WINNERS,,"以下の開発業務を担って頂きます。
・既存サービスの開発・保守
・今後のリリースが決定している新規サービスの開発・保守
・当社スタッフ向けのツールの開発・保守

スキルレベルに応じて、既存システムの改修や新機能の追加をお任せします。
最終的には新規プロジェクトの立ち上げなど様々な活躍のステージを用意しています。

もちろん、プログラミングだけでなくサイト設計や、企画提案をして頂くことも可能です！

【こんなスキルや経験が積めます】
Webプログラムに関連した様々な技術
サイト運営やプロジェクトマネジメントスキル
考え抜く力や、サービスを企画・運営していく上で大切な知識や経験",https://www.wantedly.com/projects/274495,"['Webプログラマー', 'フリーランス', '副業', 'オンライン面談OK', 'ランチをご馳走します']",26人がエントリー,2025-08-03T20:59:23.932523
VR/MR/AR技術を用いたコンテンツのプログラム開発にチャレンジ！,株式会社プレミアムアーツ,,"私たちは3DCGを活用したVRコンテンツを開発しています。
ゲームはもちろん、シミュレーターや様々な産業界で活用いただくコンテンツを制作してきました。Unreal Engineを使っての開発が多く、背景の作り込みから行っています。

今後もVRヘッドセットだけでなく、ウエアラブル端末を活用したサービスの開発も予定しております。

C、C#、Java、unity、Unreal Engine、Objective-C、主要なARエンジンやツールの経験者、それらを使ったスマフォアプリの開発経験がある方で、VRコンテンツ開発をやってみたいという方を募集しています。
まずはお気軽にご応募を頂ければ幸いです。ぜひお話しましょう！",https://www.wantedly.com/projects/445364,"['XR開発エンジニア', '学生インターン', 'フリーランス', '副業', '留学生さん歓迎']",117人がエントリー,2025-08-03T20:59:23.955135
働くを見える化する！急成長プロジェクト管理SaaSのエンジニア募集！,株式会社クラウドワークス,,"クラウドワークスの新規事業、クラウド型プロジェクト管理サービス「クラウドログ」(https://www.innopm.com/)のWEBアプリケーションエンジニアを募集します。

■クラウドログとは
「クラウドログ」は日々の業務効率化・働き方改革のための働き方の見える化ツールです。
Googleカレンダーなどと連携し、日々どんな業務にどのぐらい時間をかけているのかを個人やチームごとで見える化して、業務の担当割り振りの見直し・外注・採用などにつなげ、企業の働き方改革に貢献します！

▼仕事内容
■業務内容機能の設計
・要件定義、設計
・プログラミング
・テスト
・顧客対応(技術的な説明が必要な場合)
・障害調査/対応

■使っている技術
・クラウドプロバイダ: AWS (EC2 / RDS / ECS / EKS )
・Webアプリケーション開発: Perl / Go / Linux / MySQL / Html / Javascript / ReactJS
・開発ツール: GitLab / GitLab-CI / Slack / Docker

▼必須スキル
・WEBアプリケーション開発・保守・運用経験、コードレビュー
・Linuxサーバの基本操作
・英語に抵抗感がない、少数のマネジメント経験

▼歓迎スキル
・Go/TypeScript/React/Perl/Docker/AWS全般(EC2, ECS, RDS )/テストコード/英語力

▼こんな方にぴったり
* チームで協力して開発するのが好きな人
* 積極的に課題提起、課題解決へのアクションが取れる人
* フルスタックエンジニア志向
* 新技術の取得に抵抗がないこと

◆ ポジションの魅力
・成長中のWEBサービスへの開発を経験できます！
・継続的な新規機能開発
・幅広い業務範囲
・スクラム開発
・API開発
・日常的な英語の使用
オフショア開発としてフィリピンを利用しており、日本とフィリピンの開発メンバーで密に連携をとって開発をしております。そのため、英語の利用（主に文章でのやりとり）が必須となります。（Google翻訳の利用可）

まずは、お話だけ、という形でも大歓迎です！",https://www.wantedly.com/projects/580781,"['crowdlogエンジニア', '学生インターン', 'オンライン面談OK', '学生さんも歓迎']",107人がエントリー,2025-08-03T20:59:23.988502
自律移動型ロボットの機能向上を実現するロボティクスソフトエンジニアを求む！,SEQSENSE株式会社,,"商用化された自律移動型ロボットの機能向上を実現するロボティクスエンジニアを募集します。

“いつか”社会の役に立つという長期のプロジェクトではなく、“すぐに”社会に役に立つプロダクトを生み出す業務は、エンジニアとしての高いモチベーションになるはずだと考えています。世界に類を見ない、自動移動型のロボットを使った警備体制を実現し拡大するという業務は、他社ではなかなか得られない経験だとと思っています。

今までにないものを作り出すことに熱意を持ち、進んでスキルを身につけられる方はぜひご応募ください。

【業務内容】
- システムインフラ開発
・ロボット内ソフトウェア管理システムの開発: ロボット上で動作するコンテナの管理・更新システム等を開発する (必要技能: Dockerに関する深い知識, Linuxに関する深い知識, udev/systemd, Site Reliability, AWS, 等)
・通信インフラの開発: モバイル回線等を用いて、ロボットをクラウドと高信頼に接続するための、通信インフラの構築・開発等を行う (モバイル通信の深い知識, ネットワーク通信の深い知識, デザインパターン, 等)
・シミュレーション開発: 仮想のテスト環境の構築による、ロボット上のソフトウェア開発と評価を支援するシミュレーションシステムの構築等を行う (dynamics, シミュレーション・フレームワークの知識, 等)

- 低レイヤーロボットシステム開発
・デバイスドライバの開発: ロボットに搭載するデバイスのROSドライバの作成やキャリブレーションツール等を開発する (USB等の通信に関する知識, 時刻同期に関する知識, 等)
・ハードウェアモジュールの統合: ロボットに接続されているハードウェアの分析・解析やデバッグ等を行う (デバイスの仕様書や回路図を読める, オシロスコープが使える, 通信機器仕様の解析, 等)
・組み込みソフトウェアの開発: ロボットに搭載した計測・制御デバイスのファームウェア等を開発する (マイクロコントローラを用いた開発経験等は好ましい)

- 環境認識システム開発
・ポイントクラウドを用いた警備アプリケーション向けの物体認識: 3D LIDARのデータを用いて、顧客要望に応じた3D物体の認識・検出システム等を開発する (ポイントクラウド処理, PCL, 等)
・ロボット画像処理: ロボットの位置等の情報を利用した画像処理や、他のセンサ情報と画像の融合処理システム等を開発する (画像処理, OpenCV, 等)

- 自律ナビゲーションシステム開発
・3D地図構築・自己位置推定システムの開発: 確率論に基づく、ポイントクラウドを用いた自己位置推定システムの開発、ロバスト化、多数のセンサデータを融合することによる精度向上等を行う (確率統計論の知識, カルマンフィルタ・パーティクルフィルタ等のアルゴリズム, 3Dポイントクラウドデータ処理, SLAM, 等)
・ロボット動作計画システムの開発: 大域的・局所的な動作計画システムの開発と、様々な環境への対応、ロバスト化等を行う (最適化・探索アルゴリズム, 等)
・3D LIDARのデータ処理システムの開発: ポイントクラウドを用いた障害物の検出等の高精度化、高信頼性化等を行う (3Dポイントクラウドデータ処理, 等)

- 状態管理システム開発
・状態管理システムの開発: ユーザが指示したロボットのタスク実行や障害対応のため、ソフトウェアモジュールの依存関係を整理し、ロボットの状態を管理するシステムを開発する (状態遷移設計, 等)
・クラウド連携システム: クラウドとロボット上の状態管理システムを接続するシステムを開発する (AWS IoT, Golang, ネットワーク通信の知識, 等)
・ロボットの自己診断機能の開発

- リアルタイムデータ配信システム開発
・低遅延動画配信システムの開発: 携帯電話回線を通したリアルタイム(サブ秒)の動画処理・暗号化・クラウドへの配信システムを開発する (画像処理, ストリーム配信プロトコルの理解, 動画・音声エンコードの理解, ネットワーク通信の知識, 等)

【必須スキル】
・C++ (C++11以降)
・Python
・Linux
・ROS
・CI
・Unit Testing
・GitHub
・Agile
・Computer Science,
・線形代数等の基本的な数学の知識",https://www.wantedly.com/projects/237946,"['ロボティクスソフトエンジニア', '学生インターン', 'フリーランス', '副業', '友達と一緒に訪問OK', '学生さんも歓迎']",165人がエントリー,2025-08-03T20:59:24.006365
人柄重視！自ら勉強してWebエンジニアを目指している方大募集！,株式会社ミラスタ,,"弊社クライアントのプロジェクト支援に携わっていただきます。

業界では
金融, 通信, マスコミ, 商社, メーカー, 自動車, 広告, 小売, etc...

ポジションでは
PM, SE, PG, デザイナー, 保守運用担当, etc...

など幅広いプロジェクトを扱っているので、様々なスキルが身につきます。

徐々に経験を積んで、3年以降を目処に開発に携わっていただきます。

ちなみに社内エンジニアの半数以上が元未経験者でしたが、
今ではその７３％が開発案件で活躍しています。

- - - - - - - - - - - - - - - - - - - - - - - -
◾プロジェクト事例
- - - - - - - - - - - - - - - - - - - - - - - -
・TV局関連システムのサーバサイド開発
・航空系システムの開発支援
・マイナンバー関連のシステム導入開発
・モノづくりマッチングサイト運営会社のサイト開発
・ゲームポータルサイトのフロントエンド開発
・IoTプラットフォームとBIツールの連携システム構築
・AIを用いたサービスのWEBアプリ開発

- - - - - - - - - - - - - - - - - - - - - - - -
◾技術構成
- - - - - - - - - - - - - - - - - - - - - - - -
言語：Java/PHP/Python/JavaScript -
DB：MySQL/PostgreSQL/Oracle Database -
サーバ：AWS/Azure/Linux/Windows/Oracle -
バージョン管理：Git/GitHub/Subversion -
仮想環境：Docker -
コミュニケーション：Slack/ChatWork/Teams -

- - - - - - - - - - - - - - - - - - - - - - - -
◾求める人物像
- - - - - - - - - - - - - - - - - - - - - - - -
・継続的に努力し続けられる人
・チームへの貢献意識のある人、または貢献した経験のある人
・ミラスタのミッションに共感してくれる人

経験者・未経験者のどちらも募集しています。

少しでも気になったら、まずはお話ししてみませんか？

IT人材として成長したいと思うあなたからの応募をお待ちしています！",https://www.wantedly.com/projects/450942,"['Webエンジニア/未経験歓迎', 'フリーランス', '週末からのコミットでもOK', '友達と一緒に訪問OK']","1,064人がエントリー",2025-08-03T20:59:24.021600
AIエンジニア募集　中小企業のDX化に貢献できるエンジニアを探してます！,株式会社RE9,,"仕事内容
日本には、アナログな業務に悩む中小企業がたくさんあります。
「毎月の請求書作成が手作業」
「電話やFAXが業務を止めている」
「Excel管理が煩雑で、誰も改善できない」

こういった課題を、
ChatGPTやGoogle Apps Script（GAS）などのAIツールを使って、
業務フローの自動化や効率化で解決するのが、私たちの仕事です。

実際にやることは、
課題のヒアリング・整理
業務フローの見える化
AI・自動化ツールの設計・開発
クライアントへの導入支援

中小企業の“困った”を、あなたのスキルでなくしていきます。

こんな人と働きたい
✔ AIや自動化ツールで社会課題を解決したい人
✔ GASやChatGPT APIなどを使った自動化開発ができる人
✔ コツコツ作業より「仕組みで解決したい」派の人
✔ 週3日以上、出社してチームで動ける人
✔ 「効率化」「業務改善」が好きな人

未経験でも、**「学びながら挑戦したい」**という気持ちがある人なら大歓迎です。",https://www.wantedly.com/projects/2131188,"['AIエンジニア', 'フリーランス', 'オンライン面談OK']",8人がエントリー,2025-08-03T20:59:24.039549
社員の成長に全力で寄り添う会社でエンジニアとして活躍しませんか！？,株式会社スピードリンクジャパン,,"【入社3ヶ月目から受託開発に配属！1年目から設計〜開発〜テストのシステム開発の一連の流れの経験を積める】

説明会に参加することで、スピードリンクジャパンについて知れて、IT業界やシステムエンジニアについて理解できる！

▼応募後の流れ
　説明会参加　→　選考（希望者）　※最短2週間で内定！！

▼説明会日程
7月 4日 (金曜日)⋅15:00～16:00
7月 8日 (火曜日)⋅13:00～14:00
7月 11日 (金曜日)⋅11:00～12:00
7月 14日 (月曜日)⋅13:00～14:00
7月 16日 (水曜日)⋅14:00～15:00
7月 18日 (金曜日)⋅16:00～17:00
7月 23日 (水曜日)⋅11:00～12:00
7月 25日 (金曜日)⋅13:00～14:00

▼特徴・強み
・未経験からシステムエンジニアとして圧倒的に成長したい人
・1年目から受託開発で開発経験が積める
・創業20年で未経験からシステムエンジニアを輩出してきた教育ノウハウと実績
・幹部選挙制度など他の会社には無いユニークな制度と仕組み
・先約束のミッション制とグレードで納得感のある評価制度
・イベントや交流が多く、プライベートでも一緒に過ごすほど社員同士仲が良い！

▼こんな方におすすめ
・文系、未経験だけどシステムエンジニアにチャレンジしたい方
・システムエンジニアとして3年で圧倒的に成長・活躍したい方
・若いうちから様々な経験を積みたい方
・コミュニケーションや社員の雰囲気、風通しを大事にしている方

▼新卒1年目社員の入社理由
・仕事に対する考え方に深く共感したから
・この人たちと働きたいし、力になりたいと思った
・未経験スタートで成長できる環境、制度が揃っていて背中が押された
・説明会でおもしろそう、楽しそうと感じた
・努力する人を大切にしているとも思った

▼入社後の流れ
入社→技術研修(2ヶ月間)→受託配属(1年間) 

▼研修の流れ　※JavaかPHP
①IT基礎、Webの仕組みなど座学（3週間）
②プログラミング基礎（1週間）
③個人でWebアプリケーション開発（2週間）
④チームでWebアプリケーション開発（2週間）

▼受託の案件例
・スポーツ実況観戦アプリ開発
・海外インフルエンサーマッチングサービス
・介護サービス企業のコーポレートサイト開発
・中古バイクのオンライン査定依頼システム

▼開発環境
Java／Python／PHP（Laravel）／VB.NET／Ruby on Rails／JavaScript／Flutterなど

▼キャリアステップ
&lt;新卒4年目女性社員&gt;
1年目：学習塾向け生徒管理システム機能拡張改修における設計とテスト業務
(設計/テスト設計/テスト実施)
2年目：大手派遣会社向け基幹業務システムのテスト(テスト設計/テスト実施)
3年目：医療系管理システムの開発(要件定義/設計/開発/テスト設計/テスト実施)
4年目：チケット販売システム(業務システム)の開発(設計/開発/テスト設計/テスト実施)
▽インタビュー記事
https://www.wantedly.com/companies/speedlink-td/post_articles/544720

▼働く環境
・開発系60％、インフラ系40％
・チーム現場60％、一人現場40％
・残業時間平均：13時間～15時間（客先により異なります）
・フル出社30％、リモート勤務＋出社60％
（月1出社などが増えたので、フルリモート案件はほぼありません）
・昇給率107％
・資格取得支援：受験料の負担、対策講座、勉強会の実施

▼スピードリンクジャパンの社員はどんな人？
・前向き、明るい
・仕事に対して想いをもっている
・自責でお客様や自分自身のために何ができるのか向き合っている
・コミュニケーション取るのが好き！

▼歓迎要件
・未経験だけどエンジニアに興味がある
・技術を生かして将来活躍したい人
・新しいことへ挑戦したい方
・若手から様々な経験を積んで成長したい方
・コミュニケーションをとるのが好きな方

弊社に興味を持たれた方は、ぜひお話しましょう！！
お会いできるのを楽しみにしております＾＾

※株式会社スピードリンクジャパンの正社員としての採用となります。",https://www.wantedly.com/projects/679289,"['エンジニア×文系・知識ゼロ', '学生インターン', '友達と一緒に訪問OK', 'オンライン面談OK']",141人がエントリー,2025-08-03T20:59:24.057909
上流工程に携わりたい！知識幅が広がるクライアントワークのPMを募集！,株式会社プロフィットメイカーズ,,"【直受けスタートアップ企業のプロダクト開発を手伝っていただけるPMを募集】

プロフィットメイカーズでは、スタートアップの支援をミッションとしており、その一環として事業開発を引き受けています。

VPoEやCTOを歴任してきた代表の技術力とコネクションから、多くの新規開発案件を直受託している他、
自社プロダクトも要件定義が終了し、設計に入るフェーズで、目下爆走中です！

現在は代表がPMを兼任していますが、需要が多く、自社プロダクトも進んでいるため、一緒にスタートアップ企業のプロダクト開発をマネジメントしていただけるPMを募集します！

色々な案件を手掛けて技術力を磨きたい方、
上流工程に携わりたい方、
シニアエンジニアからマネジメントへ転向したい方、
スポンジのような吸収力と伸びしろには自信のある方、
是非お話ししましょう！ 

ノウハウやコネクションを根こそぎ吸収して、ご自身の市場価値をアップさせてください！

■具体的な仕事内容
・受託案件の開発にかかわる技術支援
・進捗管理
・メンバーマネジメント

■必須要件
・エンジニア歴が3年以上ある方
・自走可能な方
・学習意欲がある方

■歓迎要件
・複数の言語を習得している方
・インフラの知識をお持ちの方
・フロントエンドやサーバーサイドに深い知識がある方

■求める人物像
・ビジネス側への興味がある方
・他責にせず、自身と向き合える方
・リモートですがエチケットを大切にする方

■技術スタック（一例）
　フロント：Vue.js,React ..etc
　バックエンド：PHP,RoR ..etc
　ミドルウェア：MySQL, Nginx..etc
　インフラ：AWS,GCP
　開発環境：Docker
　バージョン管理：Github
　チャット：Slack
　プロジェクト管理：JIRA

■働く環境
・フリーランスや業務委託も歓迎
（週3、3h/日 以上稼働できると嬉しいですが、日数や時間はご相談ください）
・現在は正社員1名、業務委託9名の組織です
・フルリモート/フレックス",https://www.wantedly.com/projects/1081153,"['プロジェクトマネージャー', '副業', 'オンライン面談OK']",60人がエントリー,2025-08-03T20:59:24.079650
